LABEL,TEXT,URL,EMAIL,PHONE
ham,من الجيد أن نسمع منك,No,No,No
ham,"أنا فقط أحب هذا الخط: ""يؤذيني بالحقيقة ، لا أمانع ، أنا أتحمل. bcs وأنت شخص ما ..... ولكن ، لا تريحني بالكذب"" gud ni8 وأحلام سعيدة",No,No,No
ham,أختي ستكسب أكثر مني دا.,No,No,No
ham,Usf أعتقد ، قد تأخذ أيضًا سيارة واحدة,No,No,No
ham,تعال يا كارلوس سيكون هنا قريبًا,No,No,No
ham,هل xy ذاهب 4 e غداء؟,No,No,No
ham,لا يزال العمل جاريا :) إنه منزل صغير جدا.,No,No,No
ham,ما زلت لم تتحقق من ذلك ..,No,No,No
ham,إذا سمعت صراخًا عاليًا حول & lt؛ # & gt؛ دقائق لأن Gyno الخاص بي سوف يدفع أشياء لا تنتمي إلي: /,No,No,No
spam,لعبة مجانية. احصل على لعبة Rayman Golf 4 مجانًا من O2 Games Arcade. أولاً ، احصل على إعدادات ألعاب UR. الرد على زر POST ، ثم حفظ وتنشيط 8. اضغط على مفتاح 0 لـ Arcade. الشروط,No,No,No
ham,فقط أعود إلى المنزل,No,No,No
ham,Jus ans me lar. سوف لا لاحقا.,No,No,No
ham,هل انت فعلا مشغول او تحاول تفادي؟,No,No,No
smishing,منح Urgent UR رحلة مجانية إلى EuroDisinc Trav و Aco & Entry41 أو 1000 جنيه إسترليني. للمطالبة بـ txt DIS إلى 87121 18 + 6 * 1.50 جنيه إسترليني,No,No,yes
ham,فتى صغير ، أينما كنت أنا وجميع أصدقائك في رأس الملك ، انزل إذا كنت تحب نيك,No,No,No
ham,مثلما جعلته يتقيأ عندما كنا ندخن في سيارة صديقنا ذات مرة ، كان الأمر رائعًا,No,No,No
ham,بعد قليل ، سأراسلك عندما أعود,No,No,No
ham,Allo! لقد تحدنا الحافلات واستقلنا القطارات وانتصرنا. أعني أننا في بوهام. احصل على راحة جيدة من الأسبوع,No,No,No
ham,أشاهد التلفاز الآن. حصلت على وظيفة جديدة :),No,No,No
ham,شكراً لك. يعمل بشكل أفضل لأنني سأشعر باستخدامه بخلاف ذلك,No,No,No
ham,هل سيساعدني تدخينك في العمل خلال هذا الوقت الصعب,No,No,No
ham,بأي حال من الأحوال سأعود هناك!,No,No,No
ham,آسف فيكي ، أنا أشاهد فيلم أولاف ماندارا كانو في مسرح تريشول مع أصدقائي ..,No,No,No
ham,شكراً جزيلاً. عندما كتبنا سكايب مع kz و sura ، لم نكن سعداء بشركتك. أتمنى أن تكون بخير. لقد قدمنا ​​لك إنذارًا أخيرًا! نحن في العد التنازلي لأبورو. يتمتع! هذه هي الرسالة التي أرسلتها منذ أيام,No,No,No
ham,يقلك نوبة 7.30ish؟ ما هو الوقت وما ذاهب؟,No,No,No
ham,أعمامي في أتلانتا. أتمنى لكم سنة جديدة رائعة يا رفاق ..,No,No,No
spam,هاك شات. احصل على دخول مستتر إلى 121 غرفة دردشة بتكلفة بسيطة. قم بالرد على NEO69 أو اتصل على 09050280520 للاشتراك في 25p pm. DPS ، Bcm box 8027 Ldn ، wc1n3xx,No,No,yes
ham,هذا سيزيد من فرصة الفوز.,No,No,No
ham,طلبت منكم الاتصال به الآن حسنًا,No,No,No
ham,GUD ni8 dear..slp well..take care..swt Dreams..Muah ..,No,No,No
ham,اللعنة ، زاك المسكين لا يحظى بالفرصة,No,No,No
ham,K متأكد من أنني في منزل أقاربي. الرسائل القصيرة دي. الرجاء:-),No,No,No
smishing,اكتشفت Apple تسجيل دخول غير مصرح به إلى حساب Cloud الخاص بك. إذا لم يتم الرد على هذه الرسالة ، فستضطر Apple إلى تعليق حسابك. يرجى التحقق من جهاز iCloud هذا عن طريق إرسال معرف Apple الصحيح وكلمة المرور عبر رسالة نصية.,No,No,No
ham,أنا آسف على الليلة الماضية ، لم يكن خطؤك أنا ، زوجتك كانت pmt أو sumthin! ش 4 اعطني؟ أعتقد أنك shldxxxx,No,No,No
ham,حسنًا ، يمكنك اصطحابي للتسوق عندما يتقاضون رواتبهم = D,No,No,No
ham,لدي موعد يوم الأحد مع ويل !!,No,No,No
ham,لا تتذكر ذلك الإعلان القديم؟,No,No,No
ham,اختيار الحكمة براندي رم الجن البيرة الفودكا سكوتش الشامبان النبيذ,No,No,No
ham,هل ورقك في الصباح أو الخلف؟,No,No,No
spam,احصل الآن على * SAUNA SLIM BELT (Rs650) & * VIBRATION + SAUNA BELT (Rs999) NCR (Rs50 Extra) * تقليل الدهون (5 بوصات) + Slim.TEA PH: 7827450410/9268250573,No,No,yes
ham,في صحتك للرسالة Zogtorius. لقد كنت أحدق في هاتفي منذ عمر أقرر ما إذا كنت سأرسل رسالة نصية أم لا.,No,No,No
ham,نعم هذا هو الانطباع الذي حصلت عليه,No,No,No
ham,مرحبًا هون أونبوس غوين 2 قابله. إنه يريد وجبة 2go خارج 4a ولكني لا أشعر بذلك لأنني أحصل على 2 في آخر حافلة إلى المنزل!,No,No,No
ham,القلب فارغ بلا حب .. العقل فارغ بلا حكمة .. عيون فارغة بلا أحلام .. الحياة فارغة بلا أصدقاء ..,No,No,No
ham,هل تمانع إذا سألت ماذا حدث؟ ليس عليك أن تقول ما إذا كان ذلك غير مريح.,No,No,No
ham,مزعج أليس كذلك.,No,No,No
ham,اي شئ لور هل هي قادمة؟,No,No,No
ham,قطع المياه في الصحراء. التداعيات الجيوبيئية.,No,No,No
ham,مساء الخير يا فتى ... كيف حالك اليوم؟ أتمنى الأفضل؟ هل أنت فتى الطيب؟ هل أنت مطيع يا عبدي؟ هل ترضي ملكتك؟,No,No,No
ham,بدأت المباراة. الهند العلامة & lt ؛ # & GT. ل 2,No,No,No
ham,نيت ...,No,No,No
ham,يجب أن يستمر ساك :),No,No,No
spam,تعرف على أفضل 35 جامعة أمريكية في دلهي في India Habitat Center Lodhi Road في 8 نوفمبر ، من 2 إلى 6 مساءً لقبول الطلاب.الدخول مجانًا ، تفاصيل الاتصال 9911489000,No,No,yes
ham,لقد قابلت ألكس نيكولز من المدرسة الإعدادية واتضح أنه يتعامل!,No,No,No
ham,لقد أرسلنا JD لخدمة العملاء إلى معرف البريد الخاص بك.,No,No,No
smishing,باعتبارك مشتركًا في بطاقة SIM ، فقد تم اختيارك لتلقي مكافأة! احصل عليه حتى باب منزلك ، اتصل على 08718738034 ، EXP. 30 أبريل,No,No,yes
smishing,رقم الترويج: 8714714 - حصل UR على City Break ويمكنه الفوز بجولة تسوق صيفية بقيمة 200 جنيه إسترليني كل أسبوع. متجر TXT إلى 88039. SkilGme. TsCs087147403231Winawk! Age16 £ 1.50 لكل WKsub,No,No,yes
ham,إنهاء Jus تهب شعري. U الانتهاء من العشاء بالفعل؟,No,No,No
ham,ك ... ك ... متى ستعطيها؟,No,No,No
ham,لا مشاكل عزيزي! كيف حالك مو؟,No,No,No
ham,هل تعلم لماذا خلق الله فجوة بين أصابعك ..؟ حتى يأتي الشخص الذي صنع من أجلك ويسد تلك الثغرات من خلال إمساك يدك بالحب والرعاية ..!,No,No,No
ham,سيدي أرسل إلى بريد المجموعة تحقق منه.,No,No,No
ham,في مكان ما هناك تحت ضوء القمر الباهت ، يفكر شخص ما في مكان ما حيث تتحقق الأحلام,No,No,No
ham,هل حصلت على قصة هؤلاء الأشخاص؟ بأي حال ..,No,No,No
ham,العلامة & lt ؛ # & GT. g الذي رأيته قبل بضعة أيام ، يريد الرجل بيع wifi فقط لـ & lt ؛ # & GT ؛ ومع 3 جرام لـ & lt ؛ # & GT ؛ . هذا هو السبب في أنني أفرغت منه.,No,No,No
ham,حجز تذكرة لبونغال؟,No,No,No
ham,الرجاء حماية نفسك من التهديدات الإلكترونية. لا يطلب بنك YES أبدًا معلومات حساسة مثل كلمات المرور أو رمز PIN الخاص بـ ATM / SMS من خلال البريد الإلكتروني. لا تشارك كلمة مرورك مع أي شخص.,No,No,No
smishing,تدعوك ناتالي (20 / أنثى) لتكون صديقتها. قم بالرد بنعم -165 أو برقم -165- شاهدها: www.SMS.ac/u/natalie2k9,yes,No,No
ham,حسنا أخذ المورفين. مرة أخرى في يو.,No,No,No
ham,معظم الوقت عندما لا أدعك تعانقني ، فلا داعي للبكاء.,No,No,No
ham,اتصل به وقل إنك لن تأتي اليوم على ما يرام وأخبرهم ألا يخدعوني بهذا الشكل,No,No,No
ham,مرحبًا ، بناءً على طلب من & lt؛ # & gt؛ تم تحويل 5 روبية لك,No,No,No
ham,هل مازلت تملك المطحنة؟,No,No,No
spam,أهلا وسهلا! يرجى الرد مع AGE و GENDER للبدء. على سبيل المثال 24 م,No,No,No
ham,كيف الشارع حيث نهاية مسيرة المكتبة؟,No,No,No
ham,نعم ، آمل ، إذا لم يستطع تايلر فعل ذلك ، ربما يمكنني أن أسأل قليلاً,No,No,No
ham,أصدقائه يذهبون ثم في لور. ليس وحيدا wif my mum n sis lor.,No,No,No
ham,هل أنا بهذا الزميل القذر؟,No,No,No
smishing,تهاني! هاتف Nokia 3650 المزود بكاميرا فيديو هو مكالمتك 09066382423 تكلفة المكالمات 150 جزء في المليون مكالمة أفي 3 دقائق تختلف من الهواتف المحمولة,No,No,yes
ham,ارض 6 مثل دات لور.,No,No,No
spam,على استعداد أن أعيش محليًا لك - أرسل ردًا لسماع strt مرة أخرى مني 150 بكسل لكل رسالة Netcollex Ltd مكتب المساعدة: 02085076972 رد توقف حتى النهاية,No,No,yes
ham,أنت نائم الآن .. أم ستأخذه؟ هههه .. حصلت على spys wat .. أتحقق عبر الإنترنت من الرد على رسائل البريد ..,No,No,No
ham,عيد ميلاد سعيد لك .... عزيزي. مع الكثير من الحب.راكيش NRI,No,No,No
ham,نعم نحن نتحدث أيضا.,No,No,No
smishing,العاجلة! اتصل على 09066612661 من الخط الأرضي. 4 * عطلة تينيريفي التكميلية أو 10000 جنيه إسترليني نقدًا في انتظار التحصيل SAE T & Cs PO Box 3 WA14 2PX 150ppm 18+ المرسل: عرض Hol,No,No,yes
ham,آسف دا .. اليوم لن آتي للعب .. لديّ قيادة سيارات ..,No,No,No
ham,لا يمكنني الاستمرار في التحدث إلى الناس إذا لم أكن متأكدًا من أنه يمكنني الدفع لهم إذا وافقوا على السعر. لذا يرجى إخباري بما تريد شراءه حقًا والمبلغ الذي ترغب في دفعه,No,No,No
ham,هذا هو الشيء مع القرود ، يمكنك القتال حتى الموت للاحتفاظ بشيء ما ، ولكن في اللحظة التي يحصلون فيها عليه عندما تتركه ، هذا كل شيء!,No,No,No
ham,أختي وضعت في birla soft da :-),No,No,No
ham,"آمل أن تسير الأمور على ما يرام في ""الأطباء"" ؛) يذكرني أنني ما زلت بحاجة إلى 2go. هل تركت شيئًا صغيرًا في الصالة؟",No,No,No
ham,نعم ، لن نغادر لمدة ساعة على الأقل ، كيف يكون الصوت 4؟,No,No,No
ham,لن يكون ب حتى 2.15 محاولة 2 فرز المنزل ، هل هذا جيد؟,No,No,No
ham,أنت مجاني في طقوس السبت؟ U wan 2 مشاهدة الشؤون الجهنمية wif me n darren n mayb xy؟,No,No,No
ham,سأعود إلى المنزل قريبًا ولا أريد التحدث عن هذه الأشياء بعد الآن ، ك؟ اترك هذا الآن ... لقد بكيت بما فيه الكفاية اليوم.,No,No,No
ham,يار لور ... هل تمطر بلا توقف ... أم تريد أن تذهب إلى مكان آخر؟,No,No,No
ham,اسمحوا لي أن أعرف إذا كنت بحاجة إلى أي شيء آخر. سلطة أو صحراء أو شيء من هذا القبيل .. كم عدد البيرة التي سأحصل عليها؟,No,No,No
smishing,هذه الرسالة مخصصة لطلب محتوى الهاتف المحمول الخاص بك وقد تمت إعادة إرساله لأن المحاولة السابقة فشلت بسبب خطأ في الشبكة. استعلامات إلى customersqueries@netvision.uk.com,No,yes,No
ham,بعد قليل ، أرسل لي رسالة نصية الليلة وسنرى ما الجديد,No,No,No
ham,سيدي صباح الخير. آمل أن تكونوا قد عطلة نهاية أسبوع جيدة. اتصلت لإعلامك بأني تمكنت من رفع & lt؛ # & gt؛ من والدي. ومع ذلك ، قال إنه سيوفر الباقي بحلول منتصف فبراير. لا يزال هذا المبلغ قصيرًا جدًا وكنت آمل أن تساعدوني. هل لديك يوم جيد. أبيولا,No,No,No
